RecordID;MSISDN;UsageEventDateTime;UsageEventCityID;UsageEventTypeID;UsageEventTrackingQuantity;UsageEventTrackingUnit;UsageEventBillingQuantity;UsageEventBillingUnit;UsageEventRevenue
364;27709367729;2025/07/17 12:32;11;1;169;MBs;169;MBs;27,04
365;27788451269;2025/07/18 02:34;10;5;270;seconds;270;seconds;8,1
366;27704702209;2025/07/17 02:52;11;8;163;seconds;163;seconds;19,56
367;27729619869;2025/07/14 15:46;21;5;12;seconds;12;seconds;0,24
368;27703678152;2025/07/19 04:57;9;3;267;seconds;5;minutes;3,5
369;27762338119;2025/07/15 11:45;21;8;150;seconds;150;seconds;18
370;27761465695;2025/07/16 12:56;33;4;236;seconds;4;minutes;3,8
371;27745481138;2025/07/16 21:34;23;1;222;MBs;222;MBs;26,64
372;27749852120;2025/07/17 19:41;14;1;27;MBs;27;MBs;5,4
373;27733191788;2025/07/19 04:59;15;1;198;MBs;198;MBs;35,64
374;27769640012;2025/07/15 14:09;2;8;205;seconds;205;seconds;34,85
375;27712488797;2025/07/19 14:09;33;5;281;seconds;281;seconds;5,62
376;27720714523;2025/07/18 01:27;33;3;102;seconds;2;minutes;2,42
377;27757073185;2025/07/16 19:46;13;3;282;seconds;5;minutes;3,25
378;27729733969;2025/07/15 13:06;29;5;224;seconds;224;seconds;6,72
379;27756759873;2025/07/19 17:21;20;5;87;seconds;87;seconds;3,48
380;27717601695;2025/07/18 11:35;14;6;295;SMSs;295;SMSs;182,9
381;27712305098;2025/07/14 20:56;4;4;67;seconds;2;minutes;1,04
382;27796004479;2025/07/19 22:53;32;1;144;MBs;144;MBs;21,6
383;27755830723;2025/07/16 01:14;25;7;11;seconds;1;minutes;0,75
384;27798562157;2025/07/16 01:53;10;4;183;seconds;4;minutes;2,2
385;27715586306;2025/07/16 21:26;33;1;249;MBs;249;MBs;44,82
386;27763355406;2025/07/17 07:02;3;5;282;seconds;282;seconds;5,64
387;27752176619;2025/07/15 16:58;19;1;98;MBs;98;MBs;13,72
388;27781102199;2025/07/14 01:49;11;5;282;seconds;282;seconds;5,64
389;27753079529;2025/07/19 17:17;23;5;285;seconds;285;seconds;11,4
390;27729675831;2025/07/15 18:21;13;8;190;seconds;190;seconds;28,5
391;27798062959;2025/07/17 06:13;27;5;176;seconds;176;seconds;5,28
392;27729733969;2025/07/14 21:36;10;1;118;MBs;118;MBs;18,88
393;27732045020;2025/07/18 02:50;6;5;256;seconds;256;seconds;7,68
394;27799314934;2025/07/15 17:58;15;4;100;seconds;2;minutes;1,28
395;27706347171;2025/07/17 07:55;10;5;235;seconds;235;seconds;9,4
396;27702126483;2025/07/15 21:20;35;1;27;MBs;27;MBs;3,51
397;27735045002;2025/07/17 04:47;18;8;247;seconds;247;seconds;44,46
398;27709050860;2025/07/18 05:56;3;5;30;seconds;30;seconds;1,2
399;27748057905;2025/07/18 09:16;18;6;2;SMSs;2;SMSs;1,22
400;27797558478;2025/07/19 13:50;9;7;130;seconds;3;minutes;2,52
401;27701422836;2025/07/15 02:07;16;1;43;MBs;43;MBs;6,45
402;27756759873;2025/07/16 16:48;20;1;273;MBs;273;MBs;35,49
403;27789793342;2025/07/14 09:37;21;8;118;seconds;118;seconds;15,34
404;27734580420;2025/07/14 13:51;5;1;247;MBs;247;MBs;29,64
405;27799698904;2025/07/16 19:29;9;8;70;seconds;70;seconds;9,1
406;27781311807;2025/07/19 10:14;11;8;112;seconds;112;seconds;21,28
407;27787961134;2025/07/15 22:01;33;3;218;seconds;4;minutes;5,08
408;27728019757;2025/07/19 05:13;10;5;193;seconds;193;seconds;5,79
409;27707347477;2025/07/17 22:33;34;8;111;seconds;111;seconds;18,87
410;27786674547;2025/07/16 14:37;32;1;226;MBs;226;MBs;33,9
411;27786740905;2025/07/14 04:28;35;5;10;seconds;10;seconds;0,5
412;27754907568;2025/07/18 10:12;13;7;54;seconds;1;minutes;0,84
413;27706347171;2025/07/14 12:24;10;4;11;seconds;1;minutes;0,81
414;27790022877;2025/07/15 02:12;17;1;95;MBs;95;MBs;16,15
415;27707724345;2025/07/16 13:46;21;1;50;MBs;50;MBs;5,5
416;27747092401;2025/07/19 05:41;33;5;82;seconds;82;seconds;1,64
417;27738285947;2025/07/16 03:48;8;1;165;MBs;165;MBs;29,7
418;27789209708;2025/07/15 11:43;11;7;25;seconds;1;minutes;0,99
419;27722745553;2025/07/15 00:30;2;5;237;seconds;237;seconds;7,11
420;27753131305;2025/07/14 07:40;11;8;246;seconds;246;seconds;27,06
421;27705723746;2025/07/14 03:01;11;2;147;MBs;147;MBs;35,28
422;27738031248;2025/07/14 11:06;11;8;47;seconds;47;seconds;6,11
423;27724545371;2025/07/18 23:20;2;5;291;seconds;291;seconds;11,64
424;27741562035;2025/07/19 22:42;27;1;90;MBs;90;MBs;9
425;27746205845;2025/07/19 19:59;9;7;124;seconds;3;minutes;1,8
426;27718983643;2025/07/18 19:09;11;5;14;seconds;14;seconds;0,42
427;27776745900;2025/07/16 05:36;19;5;178;seconds;178;seconds;5,34
428;27767578966;2025/07/18 21:45;26;8;2;seconds;2;seconds;0,26
429;27738452446;2025/07/19 06:20;14;1;248;MBs;248;MBs;37,2
430;27716126226;2025/07/15 13:45;26;5;69;seconds;69;seconds;2,07
431;27779234888;2025/07/18 15:21;21;2;1;MBs;1;MBs;0,35
432;27782686315;2025/07/16 23:15;23;5;135;seconds;135;seconds;2,7
433;27749951541;2025/07/19 10:13;15;1;256;MBs;256;MBs;40,96
434;27761598472;2025/07/17 22:14;33;5;103;seconds;103;seconds;3,09
435;27746721111;2025/07/17 06:15;16;1;151;MBs;151;MBs;25,67
436;27747753873;2025/07/16 06:08;11;2;119;MBs;119;MBs;41,65
437;27796967165;2025/07/14 09:56;4;4;241;seconds;5;minutes;3,6
438;27790328958;2025/07/18 09:47;9;1;101;MBs;101;MBs;13,13
439;27758901102;2025/07/19 15:18;8;3;265;seconds;5;minutes;3,4
440;27748023717;2025/07/14 04:28;17;4;94;seconds;2;minutes;1,52
441;27767973262;2025/07/15 07:32;10;1;243;MBs;243;MBs;31,59
442;27706327368;2025/07/18 08:25;14;5;173;seconds;173;seconds;8,65
443;27798418621;2025/07/17 14:53;8;1;236;MBs;236;MBs;18,88
444;27790892604;2025/07/15 12:16;4;8;253;seconds;253;seconds;37,95
445;27767768686;2025/07/17 10:02;5;1;253;MBs;253;MBs;40,48
446;27702088773;2025/07/18 23:21;30;8;266;seconds;266;seconds;29,26
447;27738718563;2025/07/17 06:23;33;7;6;seconds;1;minutes;0,65
448;27786674547;2025/07/19 12:46;10;1;247;MBs;247;MBs;24,7
449;27725138892;2025/07/18 22:28;19;1;146;MBs;146;MBs;23,36
450;27718983643;2025/07/15 23:06;27;6;139;SMSs;139;SMSs;72,28
451;27740715738;2025/07/16 05:20;11;2;194;MBs;194;MBs;65,96
452;27714271871;2025/07/15 14:31;16;8;265;seconds;265;seconds;53
453;27716126226;2025/07/15 09:50;24;1;47;MBs;47;MBs;7,52
454;27775448067;2025/07/17 22:09;33;8;254;seconds;254;seconds;33,02
455;27704702209;2025/07/17 03:29;18;5;257;seconds;257;seconds;12,85
456;27720593040;2025/07/18 06:44;11;3;119;seconds;2;minutes;2,2
457;27779545098;2025/07/14 16:36;33;1;3;MBs;3;MBs;0,27
458;27706327368;2025/07/17 09:44;34;1;84;MBs;84;MBs;6,72
459;27757073185;2025/07/18 09:14;11;4;112;seconds;2;minutes;1,6
460;27784301965;2025/07/17 11:57;15;1;290;MBs;290;MBs;31,9
461;27784301965;2025/07/14 10:09;15;1;32;MBs;32;MBs;6,4
462;27740027276;2025/07/15 14:18;11;1;219;MBs;219;MBs;28,47
463;27705781665;2025/07/15 11:55;35;1;246;MBs;246;MBs;29,52
464;27742020320;2025/07/18 13:22;10;2;83;MBs;83;MBs;19,09
465;27705752990;2025/07/17 15:59;19;1;161;MBs;161;MBs;19,32
466;27719729993;2025/07/15 03:56;11;1;231;MBs;231;MBs;36,96
467;27703027009;2025/07/17 14:14;35;1;238;MBs;238;MBs;38,08
468;27707033903;2025/07/19 08:47;10;1;63;MBs;63;MBs;10,08
469;27781238778;2025/07/17 11:23;4;8;198;seconds;198;seconds;21,78
470;27753445274;2025/07/18 19:20;6;1;203;MBs;203;MBs;38,57
471;27754088048;2025/07/14 10:58;23;9;197;SMSs;197;SMSs;135,93
472;27727246392;2025/07/17 11:37;25;3;55;seconds;1;minutes;1,07
473;27702796440;2025/07/19 18:52;19;5;82;seconds;82;seconds;2,46
474;27739126870;2025/07/17 14:41;18;5;259;seconds;259;seconds;7,77
475;27798062959;2025/07/16 15:24;27;9;123;SMSs;123;SMSs;83,64
476;27704131178;2025/07/14 08:25;35;1;192;MBs;192;MBs;17,28
477;27723131974;2025/07/16 03:03;13;5;59;seconds;59;seconds;3,54
478;27781311807;2025/07/19 01:43;11;1;175;MBs;175;MBs;33,25
479;27736988792;2025/07/16 05:46;18;1;283;MBs;283;MBs;50,94
480;27735515302;2025/07/16 19:57;30;1;213;MBs;213;MBs;29,82
481;27736732237;2025/07/18 04:43;19;1;39;MBs;39;MBs;5,46
482;27756759873;2025/07/17 23:10;20;5;119;seconds;119;seconds;2,38
483;27726147995;2025/07/16 03:57;19;1;138;MBs;138;MBs;24,84
484;27739126870;2025/07/17 08:15;18;8;294;seconds;294;seconds;47,04
485;27728744137;2025/07/18 22:13;33;5;105;seconds;105;seconds;4,2
486;27709188166;2025/07/18 14:42;1;5;122;seconds;122;seconds;7,32
487;27798844055;2025/07/19 21:23;4;8;142;seconds;142;seconds;22,72
488;27716808757;2025/07/17 07:39;15;5;34;seconds;34;seconds;1,36
489;27735515302;2025/07/14 19:05;30;6;47;SMSs;47;SMSs;30,08
490;27720593040;2025/07/17 02:33;10;1;173;MBs;173;MBs;31,14
491;27705989494;2025/07/18 09:54;14;5;296;seconds;296;seconds;14,8
492;27738285947;2025/07/18 02:47;10;8;204;seconds;204;seconds;30,6
493;27764364545;2025/07/16 13:38;33;8;136;seconds;136;seconds;21,76
494;27797558478;2025/07/18 18:29;11;1;22;MBs;22;MBs;3,3
495;27775025294;2025/07/19 03:45;19;7;3;seconds;1;minutes;0,82
496;27770570082;2025/07/14 12:27;10;1;4;MBs;4;MBs;0,76
497;27775640687;2025/07/15 10:51;2;7;75;seconds;2;minutes;1,64
498;27771918275;2025/07/15 14:32;19;8;247;seconds;247;seconds;34,58
499;27734719249;2025/07/18 06:39;24;1;262;MBs;262;MBs;20,96
500;27710361466;2025/07/18 01:50;1;8;259;seconds;259;seconds;38,85
501;27712488797;2025/07/14 02:22;33;5;47;seconds;47;seconds;2,35
502;27759277187;2025/07/19 08:40;10;1;166;MBs;166;MBs;24,9
503;27709050860;2025/07/18 11:36;2;5;138;seconds;138;seconds;4,14
504;27781311807;2025/07/18 10:58;11;1;122;MBs;122;MBs;9,76
505;27770945460;2025/07/15 17:10;19;5;270;seconds;270;seconds;5,4
506;27771477596;2025/07/19 21:17;13;8;107;seconds;107;seconds;16,05
507;27745481138;2025/07/16 11:35;21;3;213;seconds;4;minutes;5,24
508;27767973262;2025/07/19 15:52;10;8;197;seconds;197;seconds;25,61
509;27792936129;2025/07/15 04:56;15;4;258;seconds;5;minutes;2,75
510;27789810620;2025/07/19 19:26;10;1;283;MBs;283;MBs;25,47
511;27790900159;2025/07/19 13:09;33;1;140;MBs;140;MBs;22,4
512;27708162164;2025/07/15 06:55;2;4;289;seconds;5;minutes;3,75
513;27728019757;2025/07/15 18:53;25;5;135;seconds;135;seconds;5,4
514;27706374564;2025/07/17 18:50;18;4;154;seconds;3;minutes;1,8
515;27756114668;2025/07/17 20:33;1;8;199;seconds;199;seconds;21,89
516;27709138730;2025/07/16 08:20;11;4;290;seconds;5;minutes;4,4
517;27722745553;2025/07/15 17:36;2;8;70;seconds;70;seconds;8,4
518;27767578966;2025/07/14 21:46;11;5;18;seconds;18;seconds;0,36
519;27720125760;2025/07/14 06:39;11;8;20;seconds;20;seconds;2
520;27797558478;2025/07/18 15:36;10;5;77;seconds;77;seconds;4,62
521;27775957924;2025/07/14 16:32;8;2;223;MBs;223;MBs;49,06
522;27702796440;2025/07/16 23:24;21;5;197;seconds;197;seconds;9,85
523;27779152086;2025/07/15 02:20;11;1;202;MBs;202;MBs;40,4
524;27739579306;2025/07/14 09:13;16;1;18;MBs;18;MBs;2,7
525;27775640687;2025/07/15 06:58;3;7;156;seconds;3;minutes;2,1
526;27756759873;2025/07/18 22:24;5;3;247;seconds;5;minutes;3,4
527;27732301840;2025/07/16 09:49;7;5;113;seconds;113;seconds;4,52
528;27719118275;2025/07/15 21:54;8;4;55;seconds;1;minutes;0,55
529;27789600650;2025/07/14 02:39;10;7;104;seconds;2;minutes;2,02
530;27771918275;2025/07/14 23:04;19;1;219;MBs;219;MBs;30,66
531;27750711986;2025/07/18 13:57;11;4;10;seconds;1;minutes;0,95
532;27774230241;2025/07/15 03:35;26;1;14;MBs;14;MBs;2,24
533;27769031933;2025/07/18 07:26;11;1;295;MBs;295;MBs;44,25
534;27738285947;2025/07/14 10:01;10;1;296;MBs;296;MBs;29,6
535;27714185136;2025/07/16 11:54;33;5;199;seconds;199;seconds;9,95
536;27764351821;2025/07/16 19:38;6;4;172;seconds;3;minutes;1,77
537;27719015850;2025/07/17 15:55;10;8;132;seconds;132;seconds;15,84
538;27752176619;2025/07/16 18:36;21;1;280;MBs;280;MBs;28
539;27726606265;2025/07/16 12:46;7;1;86;MBs;86;MBs;11,18
540;27734762586;2025/07/15 07:42;19;1;251;MBs;251;MBs;37,65
541;27738312041;2025/07/18 17:32;10;5;110;seconds;110;seconds;6,6
542;27727246392;2025/07/16 20:25;4;7;159;seconds;3;minutes;3,21
543;27778478997;2025/07/19 17:37;10;1;62;MBs;62;MBs;6,2
544;27711572067;2025/07/15 15:16;23;8;108;seconds;108;seconds;14,04
545;27796967165;2025/07/17 03:31;4;1;78;MBs;78;MBs;12,48
546;27770953276;2025/07/18 09:24;29;5;105;seconds;105;seconds;3,15
547;27725138892;2025/07/14 10:51;19;1;70;MBs;70;MBs;11,9
548;27778478997;2025/07/17 10:50;10;2;15;MBs;15;MBs;4,8
549;27795885602;2025/07/14 22:15;31;5;212;seconds;212;seconds;8,48
550;27775025294;2025/07/17 07:39;21;1;139;MBs;139;MBs;16,68
551;27707347477;2025/07/17 04:57;3;5;170;seconds;170;seconds;5,1
552;27705781665;2025/07/19 18:45;33;4;215;seconds;4;minutes;3
553;27750688826;2025/07/18 16:34;27;3;292;seconds;5;minutes;4,7
554;27796004479;2025/07/15 19:45;25;1;210;MBs;210;MBs;33,6
555;27711572067;2025/07/15 05:37;23;1;186;MBs;186;MBs;27,9
556;27757073185;2025/07/18 05:40;12;1;180;MBs;180;MBs;28,8
557;27754907568;2025/07/19 07:11;9;8;261;seconds;261;seconds;31,32
558;27791653270;2025/07/18 08:45;23;1;50;MBs;50;MBs;6,5
559;27739579306;2025/07/14 12:36;16;1;130;MBs;130;MBs;18,2
560;27719729993;2025/07/16 09:58;11;5;145;seconds;145;seconds;5,8
561;27743941564;2025/07/15 01:27;19;1;75;MBs;75;MBs;14,25
562;27761164231;2025/07/17 07:46;18;1;21;MBs;21;MBs;2,1
563;27792273093;2025/07/14 14:09;15;7;120;seconds;2;minutes;1,38
564;27760632550;2025/07/15 17:43;21;1;22;MBs;22;MBs;3,3
565;27735515302;2025/07/17 07:18;21;8;45;seconds;45;seconds;7,65
566;27764364545;2025/07/14 08:18;33;1;280;MBs;280;MBs;39,2
567;27758159426;2025/07/18 07:13;18;2;215;MBs;215;MBs;73,1
568;27768158896;2025/07/16 00:50;35;1;27;MBs;27;MBs;4,32
569;27767578966;2025/07/14 02:20;11;8;75;seconds;75;seconds;8,25
570;27790900159;2025/07/17 02:35;19;5;225;seconds;225;seconds;11,25
571;27756849299;2025/07/14 22:52;31;8;44;seconds;44;seconds;6,6
572;27700594567;2025/07/18 21:52;10;1;14;MBs;14;MBs;2,1
573;27734401930;2025/07/16 20:01;11;8;232;seconds;232;seconds;41,76
574;27739579306;2025/07/19 21:29;9;5;109;seconds;109;seconds;3,27
575;27746332321;2025/07/18 00:23;10;1;47;MBs;47;MBs;8,93
576;27754088048;2025/07/15 00:45;26;1;223;MBs;223;MBs;33,45
577;27703402404;2025/07/18 14:19;11;5;245;seconds;245;seconds;7,35
578;27704552601;2025/07/14 17:17;11;8;248;seconds;248;seconds;32,24
579;27718136627;2025/07/16 11:07;10;2;14;MBs;14;MBs;3,78
580;27718136627;2025/07/15 21:11;10;3;86;seconds;2;minutes;1,38
581;27754907568;2025/07/19 09:08;17;5;135;seconds;135;seconds;4,05
582;27774163254;2025/07/17 15:05;35;6;25;SMSs;25;SMSs;16,5
583;27758622777;2025/07/17 00:13;18;1;40;MBs;40;MBs;3,6
584;27781238778;2025/07/18 15:48;4;9;12;SMSs;12;SMSs;7,44
585;27764031374;2025/07/17 23:50;10;1;61;MBs;61;MBs;6,71
586;27776745900;2025/07/16 08:41;19;1;242;MBs;242;MBs;45,98
587;27790732780;2025/07/18 18:24;29;5;295;seconds;295;seconds;8,85
588;27769640012;2025/07/14 04:25;2;5;127;seconds;127;seconds;2,54
589;27790732780;2025/07/14 22:41;14;1;68;MBs;68;MBs;8,84
590;27796004479;2025/07/17 04:17;26;3;32;seconds;1;minutes;1,01
591;27704702209;2025/07/14 08:51;13;7;87;seconds;2;minutes;1,34
592;27754088048;2025/07/16 14:02;26;3;112;seconds;2;minutes;2,76
593;27767240786;2025/07/17 21:30;33;4;47;seconds;1;minutes;0,79
594;27709050860;2025/07/16 21:08;3;1;193;MBs;193;MBs;36,67
595;27719118275;2025/07/17 01:06;9;6;233;SMSs;233;SMSs;135,14
596;27799933613;2025/07/16 15:57;30;9;188;SMSs;188;SMSs;146,64
597;27748057905;2025/07/15 12:20;18;5;58;seconds;58;seconds;2,32
598;27764031374;2025/07/19 04:06;18;1;119;MBs;119;MBs;22,61
599;27756849299;2025/07/19 07:51;5;5;259;seconds;259;seconds;15,54
600;27753154430;2025/07/14 15:05;10;1;257;MBs;257;MBs;41,12
601;27706908401;2025/07/15 22:35;10;8;52;seconds;52;seconds;8,84
602;27770950073;2025/07/17 01:33;10;5;102;seconds;102;seconds;4,08
603;27701302724;2025/07/17 22:50;11;1;66;MBs;66;MBs;12,54
604;27792624290;2025/07/14 11:06;5;5;204;seconds;204;seconds;12,24
605;27734719249;2025/07/15 03:29;3;1;39;MBs;39;MBs;5,46
606;27707578628;2025/07/17 00:27;21;5;75;seconds;75;seconds;3
607;27714271871;2025/07/15 21:36;31;1;182;MBs;182;MBs;34,58
608;27700408017;2025/07/16 04:41;2;1;291;MBs;291;MBs;55,29
609;27795885602;2025/07/19 05:02;24;5;251;seconds;251;seconds;10,04
610;27753625790;2025/07/14 02:57;9;4;199;seconds;4;minutes;2,32
611;27772909252;2025/07/19 05:44;30;8;51;seconds;51;seconds;5,1
612;27743941564;2025/07/14 03:14;19;3;104;seconds;2;minutes;2,46
613;27740407777;2025/07/17 05:16;8;4;253;seconds;5;minutes;3,95
614;27729603611;2025/07/14 00:33;35;1;187;MBs;187;MBs;28,05
615;27739579306;2025/07/18 03:34;16;1;73;MBs;73;MBs;13,87
616;27761465695;2025/07/16 00:36;33;2;132;MBs;132;MBs;44,88
617;27752176619;2025/07/18 23:37;19;3;175;seconds;3;minutes;1,8
618;27766307074;2025/07/15 04:29;35;1;66;MBs;66;MBs;10,56
619;27778724103;2025/07/17 15:36;8;5;33;seconds;33;seconds;0,99
620;27741797104;2025/07/15 22:44;19;5;63;seconds;63;seconds;3,15
621;27729603611;2025/07/17 15:09;33;2;153;MBs;153;MBs;47,43
622;27778478997;2025/07/19 10:38;10;9;135;SMSs;135;SMSs;98,55
623;27722747624;2025/07/17 12:23;10;5;110;seconds;110;seconds;4,4
624;27729820192;2025/07/15 12:50;19;8;155;seconds;155;seconds;21,7
625;27758744686;2025/07/19 01:57;35;1;40;MBs;40;MBs;3,6
626;27750711986;2025/07/18 08:54;29;8;121;seconds;121;seconds;12,1
627;27707347477;2025/07/15 07:27;2;4;293;seconds;5;minutes;3,9
628;27707033903;2025/07/17 12:43;8;8;88;seconds;88;seconds;8,8
629;27700594567;2025/07/16 23:49;10;1;53;MBs;53;MBs;5,3
630;27780056550;2025/07/19 17:32;8;5;174;seconds;174;seconds;6,96
631;27798290960;2025/07/17 04:57;11;1;210;MBs;210;MBs;31,5
632;27756759873;2025/07/18 15:41;20;1;139;MBs;139;MBs;23,63
633;27770570082;2025/07/14 04:18;11;1;83;MBs;83;MBs;11,62
634;27767578966;2025/07/18 23:41;11;7;22;seconds;1;minutes;0,74
635;27718448667;2025/07/15 12:43;21;1;191;MBs;191;MBs;34,38
636;27711688823;2025/07/16 00:11;29;5;258;seconds;258;seconds;7,74
637;27748057905;2025/07/19 23:43;14;6;185;SMSs;185;SMSs;116,55
638;27757073185;2025/07/15 12:28;12;8;109;seconds;109;seconds;11,99
639;27768158896;2025/07/18 11:42;16;2;94;MBs;94;MBs;26,32
640;27703027009;2025/07/14 06:32;35;1;71;MBs;71;MBs;12,78
641;27738285947;2025/07/14 21:39;10;5;215;seconds;215;seconds;6,45
642;27771440865;2025/07/16 22:05;17;1;220;MBs;220;MBs;28,6
643;27758773144;2025/07/17 12:16;19;5;15;seconds;15;seconds;0,6
644;27719118275;2025/07/14 20:58;10;1;44;MBs;44;MBs;8,36
645;27787356407;2025/07/17 21:19;15;8;21;seconds;21;seconds;2,31
646;27704465602;2025/07/17 09:48;9;1;243;MBs;243;MBs;41,31
647;27786740905;2025/07/16 15:57;33;8;23;seconds;23;seconds;4,14
648;27725463719;2025/07/18 09:14;19;8;286;seconds;286;seconds;42,9
649;27729619869;2025/07/17 13:37;21;8;102;seconds;102;seconds;11,22
650;27734580420;2025/07/14 06:38;4;2;237;MBs;237;MBs;63,99
651;27738718563;2025/07/15 17:52;35;3;64;seconds;2;minutes;2,32
652;27736548736;2025/07/14 16:00;14;1;191;MBs;191;MBs;19,1
653;27765569160;2025/07/17 11:33;10;1;190;MBs;190;MBs;20,9
654;27766307074;2025/07/18 22:40;35;7;223;seconds;4;minutes;3,16
655;27716126226;2025/07/18 15:23;24;1;34;MBs;34;MBs;5,44
656;27727400477;2025/07/17 02:18;20;5;89;seconds;89;seconds;5,34
657;27720593040;2025/07/19 12:02;6;2;8;MBs;8;MBs;2,64
658;27736548736;2025/07/16 09:20;18;4;195;seconds;4;minutes;2,28
659;27700498064;2025/07/19 15:48;33;1;97;MBs;97;MBs;10,67
660;27789209708;2025/07/14 06:41;11;5;64;seconds;64;seconds;3,2
661;27758773144;2025/07/14 15:58;21;3;19;seconds;1;minutes;1,47
662;27744036820;2025/07/15 18:27;28;4;82;seconds;2;minutes;1,9
663;27712755488;2025/07/16 11:46;20;5;120;seconds;120;seconds;4,8
664;27729733969;2025/07/15 04:50;9;5;173;seconds;173;seconds;5,19
665;27717893653;2025/07/14 11:16;15;8;113;seconds;113;seconds;11,3
666;27723131974;2025/07/18 22:10;13;1;144;MBs;144;MBs;11,52
667;27780470523;2025/07/17 10:28;19;1;109;MBs;109;MBs;17,44
668;27716808757;2025/07/19 19:02;18;8;63;seconds;63;seconds;12,6
669;27732960859;2025/07/14 23:48;5;1;210;MBs;210;MBs;27,3
670;27765030894;2025/07/15 07:31;15;1;84;MBs;84;MBs;16,8
671;27709798813;2025/07/14 05:58;4;8;174;seconds;174;seconds;27,84
672;27714271871;2025/07/15 01:36;31;1;201;MBs;201;MBs;22,11
673;27712305098;2025/07/19 06:33;31;3;196;seconds;4;minutes;3,8
674;27779545098;2025/07/16 02:05;35;8;157;seconds;157;seconds;26,69
675;27765030894;2025/07/15 16:15;12;5;278;seconds;278;seconds;11,12
676;27761465695;2025/07/19 07:24;33;7;176;seconds;3;minutes;2,88
677;27765569160;2025/07/16 22:10;10;1;46;MBs;46;MBs;7,82
678;27738452446;2025/07/18 22:32;13;5;205;seconds;205;seconds;10,25
679;27743282991;2025/07/18 01:51;9;3;285;seconds;5;minutes;5,75
680;27767632849;2025/07/15 08:05;15;8;165;seconds;165;seconds;26,4
681;27722330476;2025/07/14 08:11;11;1;25;MBs;25;MBs;3,5
682;27776874455;2025/07/15 16:15;13;5;77;seconds;77;seconds;3,08
683;27779152086;2025/07/19 14:23;11;5;213;seconds;213;seconds;12,78
684;27749758825;2025/07/18 06:13;11;5;216;seconds;216;seconds;4,32
685;27729619869;2025/07/18 11:49;21;5;63;seconds;63;seconds;1,26
686;27721198397;2025/07/16 18:21;12;1;159;MBs;159;MBs;15,9
687;27798562157;2025/07/14 23:44;22;1;23;MBs;23;MBs;2,53
688;27759568476;2025/07/14 07:08;17;1;103;MBs;103;MBs;18,54
689;27769031933;2025/07/14 09:24;11;5;250;seconds;250;seconds;10
690;27707033903;2025/07/16 15:46;10;8;94;seconds;94;seconds;13,16
691;27749895634;2025/07/16 09:28;11;8;138;seconds;138;seconds;16,56
692;27777008770;2025/07/17 10:50;10;5;45;seconds;45;seconds;1,8
693;27746205845;2025/07/17 01:54;9;1;249;MBs;249;MBs;44,82
694;27770953276;2025/07/18 12:43;18;3;105;seconds;2;minutes;2,64
695;27707347477;2025/07/16 20:28;3;8;231;seconds;231;seconds;32,34
696;27770570082;2025/07/18 19:19;10;5;88;seconds;88;seconds;4,4
697;27734512854;2025/07/16 17:07;2;1;189;MBs;189;MBs;34,02
698;27704702209;2025/07/18 21:52;11;8;33;seconds;33;seconds;3,96
699;27768158896;2025/07/19 03:52;33;8;143;seconds;143;seconds;20,02
700;27740678513;2025/07/16 03:12;11;1;244;MBs;244;MBs;21,96
701;27738031248;2025/07/19 16:56;11;1;265;MBs;265;MBs;29,15
702;27707033903;2025/07/17 22:51;10;3;182;seconds;4;minutes;5,64
703;27740678513;2025/07/15 13:53;28;8;209;seconds;209;seconds;22,99
